ID Cycle SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure9 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure14 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
72 185 642.3 1594.1 1403.6 559.54 2388.1 9078.39 47.59 526.9 2388.11 8155.86 8.3044 392 39.28 23.5226
72 186 642.54 1591.04 1410.82 559.46 2388.2 9077.85 47.45 527.63 2388.18 8155.43 8.3315 393 39.34 23.4028
72 187 642.99 1589.52 1408.06 559.56 2388.2 9069.35 47.42 527.2 2388.15 8158.41 8.2989 392 39.19 23.5377
72 188 642.75 1585.11 1410.8 560.68 2388.22 9087.81 47.67 527.47 2388.18 8156.14 8.3193 393 39.17 23.5923
72 189 642.88 1587.13 1410.28 560.46 2388.16 9076.95 47.56 527.26 2388.15 8158.23 8.3535 392 39.14 23.5459
72 190 642.58 1593.03 1412.71 559.92 2388.14 9072.47 47.55 528.46 2388.21 8162.41 8.3149 392 39.33 23.6899
72 191 642.69 1600.64 1409.88 560.75 2388.17 9078.17 47.57 527.81 2388.14 8161.0 8.3618 393 39.36 23.545
72 192 642.28 1582.45 1405.18 559.04 2388.17 9074.09 47.41 527.38 2388.21 8158.29 8.2884 393 39.27 23.5593
72 193 642.19 1588.53 1414.19 560.76 2388.22 9078.47 47.62 528.26 2388.18 8161.65 8.3168 393 39.36 23.5095
72 194 642.49 1597.06 1410.16 560.53 2388.17 9082.73 47.43 528.0 2388.23 8163.87 8.3352 393 39.17 23.5162
72 195 643.1 1589.47 1411.16 559.87 2388.2 9084.18 47.61 527.59 2388.22 8158.91 8.3285 393 39.32 23.6456
72 196 642.79 1594.11 1415.54 560.14 2388.22 9089.05 47.64 528.25 2388.19 8159.39 8.3305 392 39.19 23.5991
72 197 642.94 1594.31 1410.15 560.77 2388.31 9083.99 47.64 529.28 2388.27 8160.81 8.3319 394 39.31 23.5277
72 198 642.64 1590.85 1404.19 560.84 2388.26 9081.96 47.62 528.84 2388.25 8155.48 8.3189 393 39.41 23.5844
72 199 642.74 1593.0 1412.27 561.75 2388.26 9085.61 47.58 528.94 2388.26 8164.03 8.2788 394 39.07 23.5625
72 200 642.31 1595.44 1408.86 561.08 2388.2 9086.72 47.57 528.49 2388.22 8156.59 8.2931 393 39.28 23.5539
72 201 642.79 1593.84 1406.82 560.58 2388.24 9088.21 47.73 529.18 2388.18 8159.02 8.318 393 39.55 23.6133
72 202 642.1 1596.53 1411.4 561.27 2388.24 9088.77 47.63 528.9 2388.25 8163.53 8.2873 394 39.41 23.6635
72 203 642.73 1593.34 1418.25 561.43 2388.27 9085.99 47.69 529.41 2388.2 8163.35 8.2996 395 39.49 23.62
72 204 642.52 1587.8 1409.2 561.85 2388.23 9086.87 47.84 529.52 2388.29 8165.88 8.2578 393 39.46 23.6149
72 205 642.93 1591.82 1407.13 562.94 2388.31 9083.92 47.7 529.47 2388.25 8165.56 8.2885 394 39.33 23.5707
72 206 641.92 1596.06 1412.89 562.57 2388.28 9089.76 47.65 529.91 2388.28 8166.61 8.2927 393 39.42 23.7211
72 207 642.94 1586.6 1410.16 562.9 2388.31 9092.95 47.63 530.07 2388.27 8166.72 8.3232 395 39.4 23.6104
72 208 642.86 1598.31 1411.28 562.36 2388.29 9090.22 47.66 529.99 2388.26 8162.93 8.2867 395 39.56 23.6158
72 209 642.7 1598.69 1410.63 563.98 2388.28 9101.41 47.63 530.63 2388.28 8165.25 8.2945 394 39.3 23.6175
72 210 642.35 1598.08 1413.86 563.94 2388.34 9102.17 47.76 530.89 2388.32 8172.05 8.2841 394 39.39 23.6995
72 211 642.8 1603.31 1415.77 563.55 2388.26 9094.72 47.6 531.24 2388.34 8166.47 8.2844 395 39.49 23.5884
72 212 642.81 1595.35 1414.83 562.95 2388.27 9096.24 47.93 530.97 2388.34 8171.76 8.2646 394 39.33 23.6415
72 213 642.62 1601.12 1413.15 563.59 2388.29 9094.36 47.71 530.74 2388.31 8174.74 8.2892 394 39.26 23.7335
72 214 643.03 1598.53 1412.98 564.37 2388.32 9104.42 47.91 531.65 2388.37 8176.43 8.2921 395 39.58 23.7631
72 215 642.66 1595.34 1417.85 564.12 2388.36 9098.94 47.79 531.81 2388.37 8176.05 8.272 395 39.36 23.7139
72 216 642.98 1599.94 1411.62 564.12 2388.29 9101.05 48.02 531.63 2388.41 8178.52 8.2874 397 39.49 23.7677
72 217 643.11 1595.01 1419.68 564.25 2388.36 9103.98 47.82 532.22 2388.38 8179.24 8.2693 393 39.43 23.768
72 218 643.62 1605.15 1414.96 565.34 2388.32 9102.33 47.65 532.35 2388.37 8172.96 8.274 395 39.53 23.7223
72 219 643.11 1597.84 1421.31 564.0 2388.39 9103.3 48.04 532.08 2388.36 8175.92 8.2578 396 39.29 23.7171
72 220 642.73 1600.05 1421.8 565.12 2388.36 9106.15 48.0 533.14 2388.36 8178.23 8.2562 395 39.41 23.6347
72 221 643.07 1594.12 1421.6 565.93 2388.38 9106.61 47.8 532.03 2388.38 8180.73 8.2598 396 39.35 23.6652
72 222 643.15 1595.84 1415.21 564.57 2388.38 9111.11 47.89 532.84 2388.41 8181.78 8.2449 396 39.61 23.6907
72 223 643.09 1596.06 1410.02 566.26 2388.41 9106.02 47.91 533.67 2388.49 8178.99 8.2365 395 39.38 23.7175
72 224 642.73 1598.86 1419.06 566.12 2388.38 9109.44 47.93 534.08 2388.39 8187.04 8.2652 397 39.69 23.8375
72 225 643.16 1600.01 1421.39 566.48 2388.39 9113.2 48.17 534.27 2388.53 8182.22 8.2793 396 39.66 23.6904
72 226 642.98 1599.44 1416.17 567.08 2388.5 9108.31 48.09 534.53 2388.45 8184.0 8.2504 396 39.73 23.676
72 227 642.8 1599.51 1420.4 566.94 2388.47 9110.93 47.96 534.14 2388.44 8185.63 8.2714 396 39.47 23.6689
72 228 643.14 1594.17 1419.11 567.44 2388.53 9122.12 48.05 535.15 2388.46 8184.76 8.243 396 39.53 23.721
72 229 643.49 1599.49 1416.7 566.81 2388.52 9112.38 47.97 534.68 2388.48 8193.22 8.2461 395 39.52 23.7529
72 230 643.53 1605.42 1426.12 567.27 2388.53 9113.54 48.03 535.34 2388.51 8186.32 8.2295 396 39.64 23.6629
72 231 642.9 1600.1 1429.12 567.97 2388.48 9123.1 48.03 534.59 2388.49 8183.57 8.2437 397 39.44 23.6365
72 232 643.17 1597.39 1431.27 568.58 2388.5 9119.07 48.13 536.13 2388.52 8190.87 8.2342 395 39.65 23.8409
73 1 642.67 1581.57 1397.1 550.69 2387.61 9034.41 47.16 520.0 2387.6 8121.47 8.4162 392 38.66 23.324
73 2 642.09 1577.33 1392.38 551.09 2387.85 9042.78 47.08 518.84 2387.88 8126.67 8.409 389 38.8 23.4332
73 3 642.11 1581.65 1386.01 551.74 2387.89 9044.08 47.0 518.8 2387.87 8126.53 8.4177 390 38.87 23.323
73 4 642.42 1580.56 1394.19 550.6 2387.49 9041.8 47.12 519.22 2387.51 8118.09 8.4565 389 38.88 23.2458
73 5 641.68 1570.51 1395.44 550.98 2387.66 9042.23 47.15 519.49 2387.68 8127.16 8.4156 391 39.01 23.271
73 6 642.46 1576.17 1396.17 551.7 2387.67 9035.92 47.19 519.27 2387.6 8119.63 8.4142 390 38.88 23.2278
73 7 642.03 1580.06 1399.11 551.23 2387.65 9036.24 47.31 518.7 2387.67 8120.21 8.4543 389 38.84 23.2445
73 8 642.07 1580.74 1402.11 551.2 2387.54 9035.09 47.09 519.05 2387.51 8123.81 8.4394 390 38.69 23.2921
73 9 642.11 1578.88 1390.16 551.57 2387.94 9043.11 47.09 519.39 2387.89 8121.77 8.4085 390 38.89 23.2631
73 10 641.39 1577.24 1392.39 551.68 2387.71 9029.82 47.08 519.68 2387.7 8119.96 8.407 391 38.79 23.279
73 11 642.49 1579.74 1395.28 551.44 2387.78 9040.33 47.29 519.34 2387.76 8118.73 8.4481 392 39.04 23.3935
73 12 642.17 1586.09 1400.45 550.9 2387.65 9037.76 46.78 519.77 2387.71 8127.85 8.444 389 38.87 23.323
73 13 641.98 1574.02 1397.49 550.5 2387.77 9031.04 47.0 519.54 2387.72 8121.6 8.4251 389 38.73 23.3132
73 14 641.38 1576.71 1395.79 551.35 2387.66 9037.31 47.42 519.53 2387.68 8128.33 8.3966 390 38.81 23.2992
73 15 642.24 1584.35 1393.3 551.34 2387.48 9038.36 47.08 519.64 2387.49 8124.96 8.3922 390 38.98 23.3186
73 16 642.31 1575.13 1403.6 550.93 2387.76 9040.26 47.12 519.42 2387.81 8120.73 8.4297 389 39.08 23.3426
73 17 641.71 1572.24 1395.58 551.36 2387.86 9037.62 47.08 519.34 2387.78 8127.02 8.4479 391 38.8 23.2534
73 18 642.11 1574.44 1400.49 551.04 2387.82 9035.79 47.37 519.06 2387.9 8122.23 8.4745 390 38.79 23.3691
73 19 641.96 1570.03 1395.48 551.44 2387.51 9034.98 47.21 518.98 2387.48 8123.94 8.4375 390 38.98 23.3506
73 20 642.13 1581.35 1394.78 551.48 2387.51 9034.58 47.21 519.38 2387.51 8123.88 8.406 389 38.87 23.2887
73 21 642.09 1576.73 1400.15 551.04 2387.56 9035.83 47.1 518.9 2387.59 8122.64 8.4382 391 38.75 23.2656
73 22 642.15 1581.66 1390.62 550.79 2387.72 9036.75 47.22 519.18 2387.64 8125.37 8.3811 390 38.81 23.2823
73 23 642.09 1574.25 1399.91 550.68 2387.84 9038.45 47.09 518.84 2387.79 8118.73 8.4322 390 39.02 23.3165
73 24 641.96 1583.39 1393.23 551.9 2387.81 9037.36 47.17 519.03 2387.83 8126.67 8.4655 390 38.87 23.2174
73 25 642.54 1581.31 1399.79 551.33 2387.68 9039.83 47.15 519.05 2387.63 8126.77 8.445 391 38.99 23.2104
73 26 642.3 1583.82 1403.14 551.54 2387.67 9032.09 47.26 519.26 2387.61 8125.25 8.4349 390 38.82 23.2798
73 27 642.1 1577.48 1395.24 550.78 2387.43 9035.64 47.01 519.4 2387.42 8120.46 8.4502 390 38.77 23.2867
73 28 642.19 1579.37 1404.76 551.0 2387.26 9033.89 47.44 519.12 2387.25 8124.28 8.4343 391 38.58 23.321
73 29 641.86 1576.05 1399.75 550.49 2387.44 9034.27 47.19 518.8 2387.48 8117.78 8.45 389 38.8 23.2949
73 30 642.11 1578.73 1408.32 550.61 2387.57 9034.31 47.2 519.11 2387.61 8119.08 8.4404 389 38.66 23.1814
73 31 642.41 1576.63 1395.53 550.49 2387.28 9029.47 47.23 519.18 2387.32 8119.35 8.4335 391 38.82 23.2038
73 32 642.89 1584.2 1398.38 551.77 2387.63 9038.3 47.2 519.46 2387.61 8121.96 8.4253 388 38.93 23.2817
73 33 642.05 1579.58 1394.71 551.31 2387.42 9048.05 47.17 519.55 2387.51 8127.86 8.4101 391 39.0 23.3852
73 34 642.41 1584.69 1405.04 550.55 2387.57 9040.84 47.38 518.74 2387.47 8119.44 8.4243 390 38.73 23.1477
73 35 642.91 1578.46 1394.76 550.59 2387.88 9040.27 47.05 519.17 2387.92 8120.55 8.4605 390 38.99 23.4551
73 36 642.31 1577.3 1400.46 550.53 2387.78 9034.42 47.19 519.08 2387.76 8116.12 8.4583 391 38.83 23.2678
73 37 642.24 1579.03 1401.61 551.04 2387.58 9035.92 47.23 519.74 2387.61 8124.61 8.4579 390 38.96 23.1679
73 38 642.03 1576.21 1403.39 551.0 2387.42 9034.62 47.11 519.24 2387.5 8119.8 8.4188 392 38.84 23.3134
73 39 641.47 1578.38 1397.24 550.77 2387.58 9037.84 47.19 519.02 2387.59 8119.37 8.445 391 39.02 23.3571
73 40 642.37 1579.69 1394.61 550.35 2387.8 9037.29 47.34 519.24 2387.77 8122.72 8.4033 390 38.64 23.2935
73 41 642.0 1580.98 1395.27 550.75 2387.72 9040.77 46.95 519.08 2387.72 8124.16 8.4051 391 38.83 23.2758
73 42 642.26 1574.39 1396.25 551.08 2387.62 9038.66 47.24 519.42 2387.59 8120.69 8.4443 390 38.66 23.3209
73 43 642.14 1577.51 1397.21 550.16 2387.42 9035.56 47.24 519.11 2387.44 8120.74 8.4131 389 38.67 23.3005
73 44 641.64 1574.52 1399.89 551.33 2387.36 9037.14 47.37 518.96 2387.4 8118.11 8.4417 388 38.81 23.2907
73 45 642.14 1578.26 1401.47 551.07 2387.54 9030.37 47.17 519.31 2387.52 8115.05 8.441 391 38.89 23.253
73 46 642.43 1583.26 1397.85 550.23 2387.63 9039.35 47.16 518.54 2387.52 8119.61 8.4573 390 38.81 23.2828
73 47 642.12 1573.46 1403.55 550.51 2387.29 9038.41 47.35 519.65 2387.26 8120.99 8.4554 390 38.58 23.3631
73 48 642.01 1578.99 1399.87 550.65 2387.58 9031.56 47.28 519.29 2387.6 8117.07 8.4218 391 38.87 23.2698
73 49 642.26 1582.13 1395.73 550.59 2387.46 9033.93 47.13 519.09 2387.49 8123.87 8.3923 391 38.66 23.3275
73 50 641.42 1583.4 1394.0 552.86 2387.93 9043.02 46.95 520.79 2387.95 8137.19 8.4096 390 38.98 23.4148
73 51 642.48 1573.96 1397.7 551.03 2387.59 9041.32 47.23 518.56 2387.56 8119.44 8.421 391 38.68 23.3184
73 52 641.95 1578.74 1397.72 551.32 2387.06 9032.49 47.23 519.81 2387.1 8125.64 8.423 390 38.62 23.3604
73 53 641.97 1581.88 1392.53 551.65 2387.58 9034.53 47.1 519.61 2387.58 8117.62 8.4232 390 38.8 23.3333
73 54 641.72 1577.7 1391.19 550.21 2387.51 9041.28 47.12 519.17 2387.59 8119.56 8.4353 391 38.85 23.2397
73 55 642.44 1575.45 1401.18 550.45 2387.47 9029.27 47.21 519.05 2387.45 8126.59 8.4205 391 38.73 23.1878
73 56 642.08 1581.71 1400.31 550.54 2387.52 9029.97 47.24 519.29 2387.49 8122.49 8.4473 390 38.7 23.4066
73 57 642.4 1573.4 1392.38 550.85 2387.53 9033.75 47.25 519.55 2387.55 8123.4 8.4632 391 38.81 23.2479
73 58 642.09 1578.5 1399.13 551.04 2387.2 9042.2 47.26 518.84 2387.16 8116.85 8.4556 391 38.69 23.399
73 59 642.19 1568.14 1403.02 551.21 2387.42 9038.52 47.33 519.14 2387.47 8125.52 8.417 391 38.7 23.3646
73 60 641.82 1579.25 1393.13 550.64 2387.41 9039.88 47.25 519.65 2387.42 8126.73 8.4072 390 39.05 23.3275
73 61 642.24 1579.94 1407.09 551.5 2387.44 9032.85 47.34 519.45 2387.43 8125.46 8.4727 389 38.84 23.3193
73 62 642.07 1584.03 1400.98 551.09 2387.51 9035.05 47.14 519.02 2387.44 8117.99 8.4097 391 38.56 23.3082
73 63 642.25 1580.39 1397.44 552.95 2387.99 9050.17 47.07 520.66 2387.93 8131.34 8.4198 391 38.85 23.3746
73 64 642.21 1578.97 1401.13 551.61 2387.25 9025.95 47.1 518.72 2387.3 8116.64 8.4064 389 38.84 23.2049
73 65 642.32 1581.01 1396.69 550.63 2387.24 9035.86 47.17 519.54 2387.27 8120.36 8.4252 391 38.83 23.3137
73 66 642.31 1578.13 1394.1 550.66 2387.47 9035.23 47.2 519.29 2387.51 8122.96 8.4005 390 38.82 23.2853
73 67 641.84 1584.18 1385.8 552.78 2387.89 9046.89 46.93 520.82 2387.87 8129.85 8.3882 393 38.77 23.4567
73 68 641.57 1583.89 1390.52 552.32 2387.9 9045.51 47.11 520.85 2387.89 8129.64 8.3813 390 38.93 23.4882
73 69 641.78 1576.16 1406.81 551.37 2387.17 9034.15 47.33 518.79 2387.17 8118.37 8.4167 391 38.8 23.2242
73 70 642.33 1578.91 1400.0 551.03 2387.48 9041.96 47.27 518.76 2387.48 8122.65 8.432 389 38.71 23.3634
73 71 642.4 1579.02 1403.27 550.85 2387.4 9033.46 47.27 519.27 2387.35 8121.17 8.4163 390 38.84 23.2202
73 72 642.16 1576.79 1400.85 550.78 2387.45 9036.16 47.37 519.3 2387.42 8118.97 8.4376 391 38.82 23.237
73 73 642.65 1577.41 1401.37 551.13 2387.33 9036.65 47.52 518.51 2387.3 8118.94 8.4669 389 38.81 23.2633
73 74 642.4 1583.61 1389.83 552.42 2387.9 9042.91 47.11 520.09 2387.93 8130.38 8.4256 389 38.95 23.3345
73 75 641.82 1579.35 1393.33 550.96 2387.24 9038.0 47.43 519.17 2387.33 8120.92 8.378 389 38.71 23.3372
73 76 641.84 1577.78 1403.57 550.4 2387.19 9035.3 47.2 518.77 2387.18 8115.85 8.423 390 38.77 23.2868
73 77 641.88 1581.16 1391.75 550.32 2387.54 9033.87 47.44 519.45 2387.54 8116.71 8.3891 390 38.83 23.2958
73 78 642.28 1585.98 1406.22 550.47 2387.52 9033.11 47.19 518.36 2387.53 8124.68 8.4056 389 38.99 23.3361
73 79 642.55 1580.39 1408.34 550.79 2387.19 9035.74 47.33 519.19 2387.17 8117.42 8.4185 393 38.71 23.247
73 80 642.77 1586.46 1397.03 550.67 2387.3 9035.85 47.28 519.31 2387.34 8120.88 8.4365 391 38.92 23.2723
73 81 641.94 1580.27 1395.44 551.44 2387.31 9036.53 47.18 518.96 2387.37 8123.68 8.41 390 38.88 23.2336
73 82 641.76 1580.14 1394.48 552.13 2387.91 9040.06 47.09 519.83 2387.9 8136.41 8.4102 390 38.92 23.3084
73 83 642.06 1579.0 1396.09 550.08 2387.49 9030.5 47.03 518.63 2387.52 8117.55 8.4558 390 38.82 23.2616
73 84 641.82 1584.09 1393.85 552.77 2387.9 9036.24 47.02 520.26 2387.88 8130.55 8.3856 392 38.93 23.3497
73 85 641.11 1580.68 1383.2 552.27 2387.97 9042.29 46.93 520.69 2387.91 8128.88 8.368 389 39.06 23.4329
73 86 642.14 1573.2 1389.72 551.82 2387.93 9041.76 46.95 520.64 2387.9 8136.8 8.415 391 39.21 23.1989
73 87 641.81 1578.89 1393.18 552.88 2387.91 9050.49 46.85 520.63 2387.9 8132.39 8.4016 391 38.96 23.496
73 88 642.04 1589.49 1400.97 550.77 2387.5 9031.23 47.35 518.49 2387.4 8123.73 8.405 391 38.83 23.2083
73 89 641.49 1583.0 1387.54 552.51 2387.9 9046.95 46.93 520.71 2387.9 8132.16 8.376 391 38.91 23.3837
73 90 642.14 1581.97 1392.87 552.28 2387.93 9049.01 47.12 520.16 2387.89 8130.99 8.396 392 39.03 23.3501
73 91 642.04 1575.41 1391.56 553.65 2387.91 9040.67 46.88 521.0 2387.92 8130.14 8.3696 391 39.05 23.3927
73 92 641.73 1583.9 1391.9 553.17 2387.96 9042.8 46.99 520.8 2387.98 8138.51 8.3912 391 38.97 23.4249
73 93 641.39 1589.57 1397.03 552.75 2387.94 9046.79 47.03 521.35 2387.99 8133.49 8.3963 392 38.99 23.4036
73 94 642.15 1583.56 1390.67 552.59 2387.91 9044.95 47.08 520.83 2387.93 8130.83 8.3864 391 39.18 23.4151
73 95 641.46 1582.62 1392.2 552.68 2387.88 9047.8 46.95 520.29 2387.97 8133.28 8.4207 390 39.05 23.5101
73 96 642.17 1574.97 1386.21 552.33 2387.94 9045.76 46.88 520.34 2387.94 8130.41 8.4384 392 39.02 23.328
73 97 642.03 1583.29 1393.9 552.88 2387.95 9044.5 47.2 520.9 2387.92 8133.32 8.4087 393 38.92 23.3165
73 98 642.03 1582.65 1385.72 552.78 2387.96 9044.32 46.96 520.96 2387.94 8131.18 8.3984 390 39.06 23.3876
73 99 641.43 1581.02 1395.15 552.56 2387.95 9044.32 47.02 520.4 2387.91 8138.9 8.4134 390 38.98 23.442
73 100 641.39 1585.43 1395.0 554.02 2387.96 9039.95 47.05 520.67 2387.94 8134.99 8.3491 392 38.96 23.3663
73 101 642.12 1579.13 1393.72 552.54 2387.94 9051.5 47.06 520.32 2387.88 8138.11 8.3987 391 38.95 23.4035
73 102 641.83 1579.83 1394.85 554.08 2387.93 9058.47 47.17 521.79 2387.94 8138.12 8.4026 392 39.06 23.3997
73 103 641.59 1579.37 1394.51 552.81 2387.95 9038.77 47.08 521.61 2387.95 8130.92 8.3628 390 38.89 23.3605
73 104 641.89 1586.63 1390.7 553.25 2387.93 9046.37 46.92 520.78 2387.9 8129.54 8.4127 390 38.97 23.3343
73 105 641.41 1591.45 1397.49 553.34 2387.94 9046.52 46.97 521.05 2387.95 8127.72 8.397 391 38.95 23.3434
73 106 641.96 1575.78 1394.67 553.66 2387.95 9051.93 47.08 520.52 2387.92 8130.33 8.3844 389 38.91 23.2909
73 107 641.89 1584.15 1400.65 554.2 2387.93 9045.87 47.0 521.07 2387.94 8131.94 8.3562 393 38.96 23.3923
73 108 641.48 1580.44 1384.19 553.22 2388.0 9040.26 47.0 521.54 2387.96 8132.82 8.4283 392 39.03 23.3781
73 109 641.35 1585.8 1388.14 553.42 2387.92 9053.03 47.0 520.25 2387.93 8131.68 8.4088 390 39.04 23.3585
73 110 642.18 1581.9 1385.85 553.41 2387.97 9054.97 47.03 521.54 2387.95 8129.99 8.3844 390 38.94 23.3541
73 111 642.37 1585.12 1387.15 553.83 2387.99 9058.2 47.01 521.17 2387.93 8134.02 8.3857 392 39.1 23.3441
73 112 641.99 1582.15 1401.94 552.39 2387.95 9041.96 47.05 521.23 2387.95 8132.03 8.3853 391 38.91 23.3586
73 113 641.65 1574.57 1394.71 553.75 2387.95 9046.76 46.92 521.37 2387.92 8133.28 8.3765 392 39.26 23.3712
73 114 642.29 1576.03 1384.55 553.47 2387.94 9044.88 47.22 521.12 2387.94 8136.76 8.3807 390 39.1 23.4375
73 115 641.93 1582.07 1390.5 554.3 2387.9 9041.63 47.14 521.55 2387.99 8127.92 8.388 392 39.0 23.3669
73 116 642.13 1581.56 1394.39 553.19 2387.93 9051.0 46.89 521.05 2387.93 8136.81 8.4049 390 38.9 23.3985
73 117 642.59 1582.07 1396.45 552.87 2387.94 9043.87 47.1 521.5 2387.89 8128.61 8.3846 391 39.23 23.4472
73 118 641.59 1588.78 1393.44 552.96 2387.94 9048.28 47.13 521.68 2388.01 8135.31 8.4382 390 39.11 23.3939
73 119 641.73 1580.99 1395.19 553.91 2387.96 9045.1 47.11 521.79 2388.02 8140.71 8.368 392 39.03 23.3077
73 120 641.49 1578.87 1391.08 553.6 2387.95 9048.4 47.23 521.47 2387.96 8134.33 8.3988 391 39.17 23.3588
73 121 641.81 1580.48 1401.14 554.23 2387.93 9046.06 47.04 522.06 2387.99 8127.72 8.3975 391 39.05 23.4092
73 122 641.6 1578.07 1392.28 553.46 2387.96 9048.36 47.12 521.79 2387.9 8131.61 8.3504 391 38.95 23.4117
73 123 642.04 1581.66 1399.59 553.89 2387.95 9054.93 47.13 521.84 2387.9 8137.7 8.3882 391 39.1 23.4558
73 124 642.19 1586.34 1399.42 554.4 2387.99 9047.68 47.04 522.22 2387.97 8139.92 8.3788 391 39.36 23.3911
73 125 641.7 1586.9 1393.31 553.68 2387.97 9043.51 47.08 521.46 2387.97 8131.04 8.4004 391 38.92 23.4513
73 126 641.7 1578.4 1386.08 554.07 2387.95 9051.03 46.97 521.3 2387.97 8142.69 8.3972 390 38.9 23.3562
73 127 641.92 1580.36 1388.49 553.64 2387.92 9045.15 46.96 521.19 2387.95 8133.78 8.3772 389 39.0 23.4442
73 128 641.96 1577.77 1398.49 553.12 2387.97 9051.89 47.13 521.4 2387.97 8134.58 8.3901 389 39.01 23.3351
73 129 642.27 1595.16 1397.49 554.56 2387.94 9053.98 47.11 521.88 2388.01 8139.33 8.4091 390 39.06 23.4274
73 130 642.1 1582.74 1392.51 554.56 2387.99 9046.36 47.04 521.77 2387.95 8134.22 8.3973 391 39.08 23.3883
73 131 641.61 1580.16 1394.94 553.79 2387.99 9045.13 47.11 521.6 2388.0 8135.51 8.3756 392 38.96 23.4303
73 132 641.72 1587.15 1396.92 554.4 2387.94 9056.35 47.24 522.21 2387.95 8133.29 8.3575 390 38.99 23.38
73 133 642.14 1583.47 1395.41 554.15 2388.01 9049.29 47.02 522.07 2387.97 8138.44 8.3869 390 38.99 23.4622
73 134 642.05 1583.03 1397.37 553.89 2387.97 9056.22 47.32 522.33 2388.02 8142.18 8.3783 391 39.15 23.4454
73 135 642.3 1589.65 1392.97 555.31 2387.99 9060.47 47.07 522.78 2388.0 8139.05 8.3543 392 39.01 23.4751
73 136 641.9 1584.78 1395.18 553.85 2388.0 9061.25 47.09 521.89 2387.98 8138.64 8.355 391 39.05 23.4175
73 137 642.05 1576.4 1396.68 553.94 2387.99 9046.54 47.3 522.27 2388.0 8140.69 8.3438 391 38.97 23.324
73 138 641.91 1585.28 1388.46 553.65 2387.94 9043.6 47.26 521.75 2387.97 8133.04 8.3784 391 39.15 23.4033
73 139 642.06 1578.91 1387.94 555.45 2387.99 9055.4 47.28 523.14 2388.03 8139.02 8.366 392 39.02 23.4461
73 140 641.92 1588.59 1397.0 553.83 2388.02 9046.93 47.35 522.77 2388.02 8134.95 8.3701 392 39.14 23.4567
73 141 641.69 1585.36 1394.46 554.29 2388.0 9051.23 47.05 522.91 2388.02 8138.43 8.3939 391 39.17 23.4888
73 142 642.01 1584.97 1403.25 554.95 2388.04 9056.02 47.29 522.63 2387.97 8142.76 8.3713 391 39.08 23.4335
73 143 642.08 1584.24 1392.47 554.63 2387.97 9046.14 47.1 522.71 2387.97 8135.9 8.3804 392 39.02 23.4416
73 144 641.96 1580.73 1400.81 554.68 2387.97 9044.25 47.09 522.98 2387.97 8138.65 8.3275 390 39.05 23.4085
73 145 641.81 1588.55 1397.41 555.94 2387.98 9056.13 47.18 522.35 2388.01 8142.32 8.3604 391 39.21 23.4572
73 146 642.24 1588.66 1398.81 555.43 2387.99 9054.41 47.34 523.16 2388.03 8140.06 8.3854 391 38.94 23.5919
73 147 641.95 1582.29 1395.92 555.0 2388.02 9056.92 47.11 522.39 2387.97 8138.27 8.3426 391 39.06 23.3903
73 148 642.08 1586.33 1397.2 554.74 2387.95 9057.76 47.15 523.16 2388.07 8141.5 8.3765 391 39.1 23.4165
73 149 641.5 1588.45 1400.93 555.58 2388.01 9055.34 47.24 523.18 2388.02 8140.95 8.359 394 39.13 23.3758
73 150 641.88 1580.33 1400.04 554.7 2388.03 9064.89 47.21 523.28 2388.0 8136.73 8.3673 392 39.13 23.4501
73 151 641.81 1587.6 1395.85 555.33 2388.01 9056.84 47.28 523.23 2388.03 8141.08 8.3829 390 39.04 23.3866
73 152 642.28 1589.67 1401.05 555.84 2388.06 9053.43 47.11 522.65 2388.06 8141.92 8.3677 392 39.18 23.4677
73 153 642.1 1583.52 1401.18 555.74 2388.07 9062.29 47.33 523.32 2387.99 8139.17 8.3264 392 39.18 23.4119
73 154 641.91 1583.5 1393.33 555.17 2388.02 9061.31 47.18 522.96 2388.02 8136.76 8.3625 391 39.04 23.3735
73 155 642.41 1580.07 1405.24 555.94 2388.06 9064.49 47.13 523.05 2387.99 8137.9 8.3676 392 39.23 23.3283
73 156 642.04 1578.47 1397.66 556.3 2388.0 9058.74 47.33 523.83 2388.04 8138.24 8.3715 391 39.19 23.482
73 157 642.55 1590.46 1397.32 555.99 2387.99 9068.36 47.18 523.36 2388.02 8140.62 8.3404 391 39.13 23.5013
73 158 642.59 1589.7 1400.36 556.17 2388.06 9065.11 47.26 523.59 2388.13 8144.34 8.3195 391 38.86 23.5761
73 159 642.2 1585.56 1395.5 555.49 2388.04 9058.27 47.23 524.36 2388.06 8142.53 8.3669 393 39.11 23.6004
73 160 642.48 1588.69 1399.01 555.78 2388.06 9062.34 47.2 524.17 2387.97 8146.91 8.3303 392 39.15 23.4698
73 161 641.98 1588.75 1396.43 557.05 2388.05 9057.0 47.15 524.56 2388.07 8146.95 8.352 394 39.04 23.4604
73 162 642.89 1581.46 1395.23 557.0 2387.99 9065.32 47.19 524.23 2388.06 8143.66 8.3502 394 39.06 23.4324
