id RUL SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
12560 203 643.33 1584.81 1397.31 554.57 2388.08 47.46 522.24 2388.13 8.4278 392 38.79 23.3051
12561 202 642.29 1588.33 1408.43 553.74 2388.01 47.29 521.96 2388.09 8.3912 392 38.87 23.3044
12562 201 642.47 1581.11 1403.91 553.98 2388.07 47.32 521.15 2388.1 8.4427 392 38.82 23.2995
12563 200 642.28 1586.93 1405.18 553.89 2388.05 47.49 521.63 2388.06 8.423 392 38.72 23.4038
12564 199 642.41 1587.24 1405.54 553.35 2388.04 47.48 522.0 2388.07 8.43 394 38.85 23.3745
12565 198 642.56 1592.04 1404.05 553.32 2388.07 47.45 521.49 2388.07 8.466 393 38.93 23.3262
12566 197 642.36 1588.65 1414.09 553.78 2388.07 47.31 521.81 2388.1 8.4214 393 38.82 23.4175
12567 196 642.71 1582.61 1403.5 554.15 2388.11 47.46 521.73 2388.08 8.4505 395 38.78 23.3006
12568 195 642.36 1592.4 1402.48 554.14 2388.11 47.36 521.73 2388.07 8.4226 393 38.75 23.2554
12569 194 642.6 1585.81 1405.66 554.1 2388.13 47.47 521.86 2388.07 8.4426 393 38.92 23.2889
12570 193 642.52 1597.29 1407.32 553.54 2388.08 47.55 522.05 2388.11 8.4439 393 38.74 23.2802
12571 192 642.54 1586.43 1405.48 553.88 2388.06 47.67 521.89 2388.03 8.4086 393 38.92 23.3168
12572 191 642.38 1593.87 1404.4 552.7 2388.07 47.41 521.55 2388.05 8.4565 393 38.74 23.2092
12573 190 642.06 1588.15 1411.74 553.38 2388.08 47.43 521.82 2388.05 8.4368 392 38.69 23.3308
12574 189 642.58 1592.6 1407.01 553.49 2388.09 47.37 521.39 2388.02 8.4081 392 38.81 23.3305
12575 188 642.74 1591.49 1414.48 554.4 2388.08 47.56 521.62 2388.06 8.4315 393 38.81 23.2271
12576 187 642.74 1584.15 1405.83 553.29 2388.05 47.42 521.19 2388.04 8.4239 392 38.87 23.3149
12577 186 642.53 1583.51 1401.59 553.37 2388.12 47.37 521.87 2388.05 8.4345 392 38.8 23.3492
12578 185 642.86 1590.95 1410.03 553.81 2388.11 47.44 521.62 2388.08 8.4493 392 38.78 23.3368
12579 184 642.52 1583.37 1408.15 553.9 2388.05 47.58 521.13 2388.04 8.4282 392 38.7 23.3565
12580 183 642.08 1591.3 1404.35 554.13 2388.05 47.43 521.4 2388.09 8.4281 393 39.05 23.2447
12581 182 642.68 1587.93 1406.68 553.81 2388.09 47.53 521.53 2388.07 8.4276 392 38.77 23.2325
12582 181 642.48 1584.73 1408.24 553.68 2388.1 47.39 521.88 2388.04 8.4487 392 38.88 23.3567
12583 180 643.18 1589.12 1406.41 553.9 2388.09 47.3 522.14 2388.09 8.4027 393 38.79 23.2995
12584 179 642.62 1589.4 1407.22 553.67 2388.04 47.55 521.84 2388.12 8.4707 392 38.81 23.3482
12585 178 642.8 1588.82 1406.9 553.61 2388.1 47.55 521.47 2388.1 8.4188 394 38.99 23.3713
12586 177 643.22 1594.01 1401.55 552.46 2388.12 47.48 522.03 2388.11 8.4286 392 38.76 23.2702
12587 176 642.93 1588.86 1401.78 553.57 2388.13 47.52 521.79 2388.08 8.4603 393 38.71 23.4282
12588 175 643.4 1588.86 1407.14 552.86 2388.12 47.49 521.34 2388.06 8.4125 393 38.93 23.302
12589 174 642.06 1588.0 1411.03 552.92 2388.08 47.53 521.65 2388.06 8.4588 394 38.75 23.1486
12590 173 642.47 1594.36 1405.65 553.65 2388.08 47.27 521.2 2388.09 8.4474 392 38.9 23.2846
12591 172 643.37 1584.02 1410.87 553.26 2388.06 47.59 520.86 2388.11 8.4613 391 38.79 23.3418
12592 171 642.3 1587.3 1410.54 554.41 2388.1 47.46 521.6 2388.06 8.4497 393 39.03 23.2556
12593 170 642.11 1584.9 1405.03 553.65 2388.1 47.63 521.25 2388.07 8.441 393 38.82 23.3601
12594 169 642.4 1584.63 1406.45 554.08 2388.08 47.49 521.69 2388.05 8.4246 391 38.79 23.2903
12595 168 641.94 1592.17 1403.77 553.89 2388.14 47.2 521.63 2388.09 8.4404 392 38.85 23.3964
12596 167 642.5 1593.55 1411.56 553.34 2388.12 47.52 521.35 2388.1 8.453 392 38.73 23.272
12597 166 642.82 1584.63 1414.17 553.64 2388.08 47.47 521.81 2388.1 8.427 392 38.92 23.3664
12598 165 642.48 1592.19 1410.83 553.58 2388.06 47.6 521.28 2388.09 8.4488 392 38.91 23.3141
12599 164 642.31 1587.36 1407.68 553.12 2388.07 47.43 520.99 2388.03 8.449 392 38.73 23.3629
12600 163 642.32 1587.98 1400.62 553.68 2388.15 47.58 521.7 2388.1 8.417 393 39.05 23.3361
12601 162 642.38 1590.94 1411.39 554.33 2388.02 47.42 521.09 2388.09 8.4229 391 38.94 23.3265
12602 161 643.16 1589.31 1401.02 553.49 2388.05 47.42 521.67 2388.07 8.4812 394 38.73 23.2869
12603 160 642.76 1587.54 1411.35 552.85 2388.07 47.41 521.64 2388.1 8.4601 392 38.88 23.3088
12604 159 642.27 1585.42 1409.01 554.11 2388.08 47.6 521.53 2388.06 8.416 392 38.83 23.2547
12605 158 642.58 1591.23 1412.81 553.68 2388.1 47.39 521.4 2388.08 8.4097 393 38.97 23.2565
12606 157 642.51 1588.63 1409.45 552.73 2388.05 47.36 521.13 2388.1 8.4589 394 38.84 23.2446
12607 156 642.67 1582.44 1399.86 554.03 2388.1 47.62 521.71 2388.18 8.4634 393 38.75 23.1998
12608 155 642.35 1590.64 1410.2 553.91 2388.08 47.42 521.7 2388.13 8.4655 394 38.93 23.1854
12609 154 642.53 1588.75 1413.03 553.34 2388.06 47.38 521.31 2388.1 8.4236 393 38.86 23.2911
12610 153 642.7 1590.46 1407.79 553.55 2388.12 47.48 521.21 2388.11 8.4359 393 38.79 23.4116
12611 152 642.73 1592.57 1404.98 553.45 2388.08 47.44 521.05 2388.12 8.4593 394 39.03 23.2678
12612 151 642.99 1587.24 1404.91 553.38 2388.1 47.43 521.07 2388.07 8.4452 394 38.84 23.3253
12613 150 642.59 1594.92 1400.22 553.62 2388.06 47.42 521.72 2388.06 8.3955 393 38.81 23.3169
12614 149 642.65 1585.75 1404.99 552.97 2388.0 47.5 521.2 2388.08 8.45 394 38.81 23.3634
12615 148 642.42 1593.85 1402.09 553.71 2388.04 47.55 521.54 2388.15 8.4539 393 38.91 23.2116
12616 147 643.18 1597.99 1409.13 553.68 2388.1 47.46 521.56 2388.03 8.4504 393 38.94 23.3639
12617 146 642.55 1586.86 1411.03 553.41 2388.09 47.45 521.56 2388.02 8.4111 394 38.88 23.479
12618 145 642.82 1577.94 1405.83 553.49 2388.07 47.43 521.99 2388.08 8.4407 393 38.91 23.3263
12619 144 642.75 1593.11 1411.94 553.2 2388.06 47.45 521.39 2388.03 8.4316 394 38.94 23.2791
12620 143 643.12 1593.11 1404.92 553.18 2388.09 47.48 521.68 2388.1 8.4686 392 38.8 23.3253
12621 142 642.3 1590.88 1412.24 553.65 2388.09 47.38 521.48 2388.1 8.4403 393 38.77 23.3722
12622 141 642.57 1588.53 1408.65 553.8 2388.1 47.66 521.84 2388.07 8.4105 394 38.96 23.2363
12623 140 642.63 1587.25 1405.97 553.47 2388.05 47.48 521.24 2388.07 8.4532 393 38.68 23.4059
12624 139 642.27 1593.37 1411.45 553.3 2388.11 47.57 521.4 2388.05 8.4337 394 38.79 23.2952
12625 138 642.76 1585.17 1411.71 553.8 2388.08 47.52 521.23 2388.01 8.4146 393 38.91 23.3345
12626 137 642.96 1588.33 1405.59 553.84 2388.06 47.39 521.35 2388.11 8.4395 392 38.94 23.2849
12627 136 642.49 1590.99 1410.13 553.64 2388.1 47.38 521.03 2388.07 8.4406 393 38.97 23.2773
12628 135 642.61 1589.48 1405.71 553.04 2388.16 47.7 521.42 2388.09 8.4784 391 38.83 23.3391
12629 134 642.77 1585.37 1412.05 553.11 2388.05 47.51 521.24 2388.12 8.4041 393 38.87 23.419
12630 133 642.45 1594.46 1404.03 553.37 2388.07 47.36 521.02 2388.11 8.4857 394 38.97 23.2528
12631 132 642.69 1587.54 1406.67 552.9 2388.11 47.46 521.99 2388.05 8.4365 392 38.72 23.3063
12632 131 642.42 1594.49 1403.72 553.0 2388.06 47.68 521.65 2388.13 8.4561 395 38.94 23.3341
12633 130 642.69 1594.07 1406.35 553.07 2388.12 47.6 521.59 2388.06 8.3908 395 38.97 23.2188
12634 129 643.2 1586.82 1410.87 553.16 2388.11 47.61 521.22 2388.11 8.4522 394 38.82 23.2755
12635 128 642.56 1587.11 1407.62 553.27 2388.07 47.52 520.98 2388.09 8.4446 393 38.99 23.2832
12636 127 642.51 1595.76 1411.93 553.11 2388.06 47.59 520.94 2388.06 8.4577 395 38.64 23.3592
12637 126 642.93 1588.94 1413.55 553.88 2388.12 47.49 521.51 2388.09 8.454 393 38.71 23.2891
12638 125 642.18 1598.97 1406.97 553.12 2388.07 47.49 521.14 2388.12 8.4279 393 38.86 23.2707
12639 124 642.21 1590.02 1407.01 553.71 2388.1 47.59 521.44 2388.08 8.4604 392 38.85 23.1696
12640 123 642.12 1593.96 1412.93 553.43 2388.13 47.62 521.45 2388.12 8.4153 393 38.94 23.1656
12641 122 642.62 1597.08 1406.6 553.11 2388.11 47.46 521.13 2388.07 8.4461 394 38.91 23.2832
12642 121 642.94 1589.04 1413.76 552.93 2388.1 47.57 521.32 2388.12 8.4404 394 38.79 23.2732
12643 120 642.71 1590.71 1409.2 552.76 2388.1 47.61 521.41 2388.12 8.4434 392 38.84 23.2965
12644 119 642.67 1591.98 1405.06 553.62 2388.12 47.64 521.08 2388.07 8.4258 392 38.97 23.2779
12645 118 642.15 1586.8 1403.62 553.35 2388.07 47.56 521.5 2388.17 8.4474 393 38.72 23.3356
12646 117 642.4 1592.82 1415.63 553.87 2388.07 47.56 520.81 2388.12 8.4388 392 38.97 23.2978
12647 116 642.54 1594.69 1406.75 553.17 2388.09 47.47 521.2 2388.09 8.4382 393 38.87 23.228
12648 115 642.62 1593.63 1410.15 552.93 2388.06 47.56 521.44 2388.11 8.4305 394 38.86 23.2706
12649 114 642.32 1591.89 1407.51 553.02 2388.07 47.4 520.63 2388.13 8.4557 395 38.86 23.3236
12650 113 642.01 1586.6 1407.28 553.91 2388.1 47.7 521.41 2388.08 8.4708 395 38.72 23.3189
12651 112 643.16 1591.09 1412.92 552.27 2388.15 47.48 521.48 2388.1 8.4743 394 38.88 23.145
12652 111 643.28 1590.74 1408.73 553.65 2388.14 47.5 521.48 2388.12 8.4619 394 38.72 23.3353
12653 110 642.66 1592.76 1406.97 552.96 2388.14 47.76 521.31 2388.06 8.4298 392 38.8 23.3522
12654 109 642.98 1599.11 1404.86 553.02 2388.1 47.59 521.14 2388.14 8.4224 394 38.82 23.2585
12655 108 642.73 1600.13 1408.59 553.07 2388.1 47.49 521.16 2388.11 8.4355 394 38.76 23.2703
12656 107 642.54 1592.13 1407.87 553.39 2388.11 47.69 521.06 2388.09 8.4487 394 38.89 23.1975
12657 106 642.85 1589.31 1410.67 553.15 2388.12 47.62 520.73 2388.14 8.4917 393 38.73 23.2899
12658 105 642.48 1590.91 1411.71 554.05 2388.1 47.72 521.18 2388.12 8.4628 393 38.83 23.2535
12659 104 642.7 1591.62 1411.43 552.89 2388.09 47.7 521.3 2388.16 8.4586 394 38.77 23.2591
12660 103 642.49 1594.16 1411.37 552.8 2388.13 47.59 521.5 2388.1 8.4537 394 38.9 23.1742
12661 102 642.92 1597.55 1412.52 553.32 2388.06 47.64 521.01 2388.11 8.4283 393 38.61 23.2595
12662 101 642.89 1592.63 1409.84 553.27 2388.11 47.42 521.11 2388.13 8.4472 393 38.76 23.1772
12663 100 642.92 1587.38 1410.89 553.21 2388.09 47.6 521.03 2388.12 8.4178 393 38.77 23.2051
12664 99 642.36 1592.73 1410.54 552.93 2388.07 47.61 521.21 2388.08 8.4538 393 38.75 23.2928
12665 98 643.17 1597.7 1414.48 553.27 2388.08 47.49 521.03 2388.09 8.4646 394 38.68 23.1879
12666 97 642.77 1591.07 1410.67 552.77 2388.1 47.69 520.69 2388.05 8.4309 393 38.82 23.1512
12667 96 642.75 1589.41 1412.49 553.36 2388.17 47.57 521.09 2388.06 8.4385 394 38.82 23.1923
12668 95 642.55 1587.09 1409.01 552.97 2388.09 47.58 520.74 2388.07 8.4568 393 38.95 23.2845
12669 94 643.15 1592.75 1410.45 552.52 2388.1 47.55 521.21 2388.1 8.4189 394 38.88 23.1601
12670 93 643.29 1587.7 1407.8 552.68 2388.06 47.6 521.72 2388.09 8.467 394 38.78 23.2866
12671 92 642.62 1589.39 1410.92 553.79 2388.13 47.53 521.2 2388.08 8.4525 393 38.57 23.33
12672 91 642.98 1591.2 1415.61 553.5 2388.15 47.79 520.92 2388.11 8.4209 395 38.64 23.1511
12673 90 642.31 1601.12 1410.02 552.62 2388.05 47.67 521.32 2388.11 8.4108 394 38.8 23.3543
12674 89 643.31 1590.8 1414.56 553.76 2388.11 47.5 521.16 2388.12 8.4391 393 38.64 23.3309
12675 88 643.24 1593.42 1418.33 553.44 2388.14 47.69 521.26 2388.12 8.4858 394 38.56 23.0672
12676 87 642.31 1598.42 1414.4 553.24 2388.09 47.57 521.11 2388.08 8.4414 394 38.93 23.2571
12677 86 643.05 1586.83 1408.93 554.13 2388.07 47.7 521.71 2388.16 8.4729 394 38.83 23.3215
12678 85 642.86 1594.85 1412.61 552.8 2388.08 47.61 521.12 2388.09 8.4556 394 38.65 23.1804
12679 84 642.86 1597.36 1410.54 553.35 2388.13 47.73 521.24 2388.13 8.4608 394 38.75 23.1841
12680 83 642.36 1590.45 1414.91 553.02 2388.11 47.66 520.82 2388.18 8.4793 393 38.71 23.3114
12681 82 642.77 1591.32 1403.01 551.95 2388.15 47.64 521.46 2388.12 8.443 393 38.78 23.2698
12682 81 642.43 1597.54 1414.12 552.6 2388.11 47.66 521.11 2388.08 8.5048 394 38.75 23.2135
12683 80 642.61 1586.36 1412.45 553.05 2388.09 47.73 521.05 2388.09 8.4691 394 38.79 23.2846
12684 79 642.6 1591.25 1412.97 552.69 2388.14 47.81 521.37 2388.2 8.4505 393 38.75 23.2207
12685 78 642.36 1588.88 1415.48 552.65 2388.12 47.7 521.08 2388.12 8.4573 393 38.79 23.2175
12686 77 643.57 1599.52 1412.0 552.75 2388.08 47.71 521.41 2388.18 8.4781 393 38.64 23.1591
12687 76 642.71 1590.62 1413.28 552.95 2388.08 47.76 521.25 2388.11 8.4755 394 38.65 23.2167
12688 75 642.79 1594.13 1410.25 552.05 2388.07 47.61 521.35 2388.09 8.4571 393 38.6 23.1968
12689 74 642.91 1597.09 1414.45 552.82 2388.12 47.84 520.96 2388.15 8.445 395 38.65 23.3365
12690 73 643.16 1587.84 1410.95 553.22 2388.17 47.66 520.64 2388.08 8.4501 394 38.77 23.1841
12691 72 643.09 1594.12 1404.75 552.48 2388.09 47.87 520.78 2388.12 8.4419 393 38.64 23.1754
12692 71 642.26 1594.58 1415.79 552.6 2388.05 47.67 521.1 2388.12 8.4586 392 38.71 23.2532
12693 70 643.27 1590.72 1411.95 552.66 2388.14 47.73 520.99 2388.12 8.4769 392 38.62 23.3641
12694 69 642.81 1590.17 1411.5 552.71 2388.16 47.59 520.95 2388.08 8.4502 392 38.78 23.2975
12695 68 642.73 1603.33 1414.45 552.99 2388.1 47.81 520.85 2388.1 8.4721 395 38.86 23.1428
12696 67 643.42 1598.64 1409.2 552.38 2388.12 47.83 521.45 2388.17 8.488 395 38.79 23.1771
12697 66 642.99 1595.39 1418.1 552.37 2388.15 47.69 521.07 2388.12 8.4889 394 38.71 23.1063
12698 65 642.85 1593.55 1415.86 552.69 2388.15 47.69 521.12 2388.07 8.4524 394 38.76 23.1681
12699 64 642.88 1596.7 1414.22 551.88 2388.11 47.94 521.04 2388.11 8.5081 394 38.66 23.2868
12700 63 643.16 1593.21 1419.41 552.47 2388.15 47.81 520.56 2388.12 8.497 395 38.84 23.2531
12701 62 643.64 1588.48 1414.44 552.86 2388.17 47.75 521.0 2388.14 8.4397 396 38.75 23.2516
12702 61 643.05 1592.77 1409.81 552.65 2388.16 47.86 521.23 2388.13 8.4892 396 38.64 23.282
12703 60 642.74 1602.2 1417.22 553.21 2388.14 47.6 520.98 2388.14 8.4694 394 38.77 23.2635
12704 59 642.97 1594.06 1414.41 553.14 2388.18 47.81 520.95 2388.12 8.474 395 38.59 23.2334
12705 58 643.11 1594.61 1425.11 552.85 2388.18 47.9 520.67 2388.14 8.4893 393 38.4 23.2723
12706 57 642.58 1601.54 1422.68 552.47 2388.16 47.76 520.52 2388.12 8.4661 395 38.56 23.2446
12707 56 643.07 1603.16 1418.52 552.1 2388.12 47.89 521.48 2388.15 8.4726 394 38.67 23.2327
12708 55 642.5 1596.57 1407.97 552.65 2388.15 47.7 520.67 2388.11 8.4772 395 38.52 23.1061
12709 54 643.51 1595.25 1420.9 552.96 2388.11 47.76 520.59 2388.15 8.4676 396 38.54 23.1761
12710 53 643.22 1598.55 1423.55 552.89 2388.13 47.74 520.78 2388.13 8.5175 395 38.7 23.2026
12711 52 643.13 1605.37 1417.26 552.94 2388.13 47.75 520.75 2388.11 8.4899 395 38.47 23.2422
12712 51 642.73 1597.8 1423.27 552.84 2388.12 47.6 520.97 2388.11 8.4782 395 38.79 23.1776
12713 50 643.08 1598.47 1418.85 552.17 2388.18 47.84 520.54 2388.23 8.5107 396 38.61 23.2133
12714 49 643.56 1598.08 1418.91 552.53 2388.08 47.85 520.09 2388.16 8.4765 394 38.62 23.2753
12715 48 643.37 1597.25 1420.82 552.69 2388.14 47.6 520.82 2388.17 8.4941 396 38.66 23.1933
12716 47 642.99 1589.14 1418.17 552.43 2388.13 47.85 520.94 2388.08 8.4851 394 38.7 23.0754
12717 46 642.79 1597.0 1414.07 552.4 2388.19 47.98 520.54 2388.13 8.5054 396 38.52 23.2154
12718 45 642.97 1599.06 1422.28 552.39 2388.13 47.97 520.87 2388.12 8.4802 397 38.59 23.2631
12719 44 642.52 1596.07 1420.69 551.85 2388.18 47.57 520.51 2388.1 8.4921 394 38.69 23.2313
12720 43 643.92 1594.16 1424.76 551.87 2388.17 48.04 520.02 2388.22 8.4387 395 38.48 23.154
12721 42 642.84 1600.59 1416.86 552.22 2388.13 47.74 520.48 2388.09 8.4935 395 38.57 23.3486
12722 41 643.06 1596.28 1423.95 552.59 2388.12 47.94 520.26 2388.13 8.4912 395 38.51 23.2376
12723 40 642.78 1598.73 1418.14 552.69 2388.14 47.73 521.13 2388.11 8.4575 394 38.64 23.246
12724 39 643.04 1596.91 1417.07 552.54 2388.12 47.96 521.33 2388.17 8.468 395 38.52 23.2034
12725 38 643.33 1592.73 1420.81 552.43 2388.18 47.88 520.41 2388.14 8.483 396 38.65 23.1179
12726 37 643.03 1599.22 1424.23 551.53 2388.19 48.06 520.39 2388.15 8.4553 395 38.67 23.1453
12727 36 643.03 1599.56 1418.16 551.67 2388.1 47.77 520.68 2388.17 8.4516 394 38.6 23.0774
12728 35 643.03 1599.03 1417.35 552.62 2388.19 47.98 520.42 2388.15 8.5077 394 38.52 23.1564
12729 34 643.38 1599.45 1413.85 552.55 2388.15 47.91 520.71 2388.11 8.4944 395 38.42 23.1662
12730 33 643.65 1596.79 1420.75 552.83 2388.12 47.69 520.6 2388.19 8.4691 395 38.78 23.1732
12731 32 643.44 1593.83 1420.14 552.07 2388.17 47.88 520.51 2388.16 8.4637 395 38.54 23.1174
12732 31 643.68 1603.85 1423.8 552.06 2388.16 47.86 520.59 2388.21 8.4914 395 38.45 23.0541
12733 30 643.26 1596.33 1422.78 552.21 2388.14 47.84 520.15 2388.18 8.4922 397 38.53 23.2026
12734 29 643.68 1597.07 1426.57 552.57 2388.14 47.93 520.93 2388.15 8.4988 395 38.41 23.0971
12735 28 643.69 1597.51 1425.38 552.29 2388.16 48.08 519.57 2388.13 8.4748 394 38.53 23.119
12736 27 643.47 1592.48 1418.48 552.05 2388.18 47.96 520.84 2388.15 8.498 397 38.64 23.1167
12737 26 643.31 1602.45 1428.76 552.11 2388.26 48.04 520.73 2388.16 8.5345 394 38.46 23.0852
12738 25 643.49 1601.91 1424.99 552.49 2388.15 47.96 520.53 2388.17 8.5105 395 38.66 23.115
12739 24 644.11 1593.8 1421.9 552.41 2388.18 47.82 520.29 2388.13 8.4978 396 38.31 23.1363
12740 23 643.7 1602.01 1423.54 551.41 2388.12 47.96 520.16 2388.15 8.5123 395 38.57 23.0799
12741 22 643.53 1607.28 1430.92 552.53 2388.18 48.07 520.66 2388.19 8.4758 395 38.6 23.0338
12742 21 643.88 1597.72 1428.55 552.76 2388.16 47.81 520.56 2388.15 8.5308 395 38.54 23.049
12743 20 643.64 1600.08 1427.74 552.17 2388.19 47.92 520.28 2388.18 8.4995 395 38.71 23.1406
12744 19 643.49 1605.49 1424.44 551.52 2388.18 47.94 519.87 2388.19 8.4976 394 38.61 23.1051
12745 18 643.24 1601.36 1419.68 551.62 2388.17 47.87 520.5 2388.17 8.51 396 38.68 23.0655
12746 17 643.07 1605.32 1427.27 551.65 2388.16 48.24 519.98 2388.13 8.4994 396 38.5 23.0841
12747 16 643.58 1601.3 1424.61 551.61 2388.2 48.03 520.2 2388.2 8.5031 396 38.55 23.1172
12748 15 643.93 1602.02 1421.47 551.3 2388.16 48.0 520.09 2388.19 8.4792 397 38.4 23.1246
12749 14 643.01 1603.1 1425.44 552.15 2388.22 48.21 519.44 2388.12 8.4915 396 38.51 23.1293
12750 13 643.08 1606.69 1420.45 552.7 2388.16 48.34 519.47 2388.18 8.4815 395 38.42 23.1693
12751 12 643.07 1602.53 1430.37 551.02 2388.15 48.19 519.79 2388.21 8.5376 396 38.39 23.0373
12752 11 643.79 1604.26 1426.99 551.77 2388.2 47.94 520.1 2388.18 8.5387 396 38.55 23.0943
12753 10 643.61 1604.23 1427.56 552.4 2388.17 48.17 519.66 2388.2 8.521 397 38.31 23.1182
12754 9 643.41 1605.24 1421.98 551.66 2388.18 48.06 519.87 2388.2 8.499 394 38.37 23.0697
12755 8 643.49 1597.55 1420.04 551.44 2388.14 48.1 519.85 2388.23 8.5237 397 38.56 23.1107
12756 7 643.32 1602.04 1425.46 551.32 2388.2 48.07 520.06 2388.18 8.4928 396 38.43 23.0251
12757 6 643.93 1608.81 1427.23 551.56 2388.22 48.26 519.99 2388.19 8.5279 395 38.45 23.0162
12758 5 643.73 1604.42 1436.14 551.71 2388.22 48.09 519.63 2388.22 8.5054 397 38.4 23.1366
12759 4 643.63 1606.92 1437.98 551.94 2388.19 48.09 519.15 2388.2 8.5338 396 38.54 23.1942
12760 3 643.66 1607.07 1428.08 552.31 2388.29 48.06 520.11 2388.27 8.5413 396 38.3 23.0323
12761 2 643.75 1607.98 1430.33 551.42 2388.25 48.05 519.95 2388.22 8.5252 395 38.44 23.072
12762 1 643.76 1606.06 1426.12 551.41 2388.21 48.26 519.81 2388.19 8.5396 397 38.51 23.052
12763 0 643.88 1605.47 1425.77 550.6 2388.17 48.15 519.54 2388.22 8.5458 397 38.45 23.1041
13432 198 642.25 1589.89 1408.15 553.31 2388.07 47.29 521.73 2388.11 8.4583 394 38.71 23.3029
13433 197 642.82 1586.51 1405.07 554.06 2388.1 47.55 522.11 2388.05 8.4402 393 38.82 23.3188
13434 196 642.33 1584.78 1406.81 553.3 2388.12 47.5 520.98 2388.09 8.4029 394 38.92 23.218
13435 195 642.23 1589.99 1402.66 553.77 2388.09 47.43 521.56 2388.13 8.4299 393 38.89 23.2672
13436 194 642.84 1589.79 1401.77 554.16 2388.08 47.42 521.91 2388.03 8.4644 394 38.86 23.3894
13437 193 642.53 1591.51 1410.22 553.41 2388.06 47.29 521.79 2388.1 8.4168 393 38.83 23.3648
13438 192 642.38 1583.83 1409.46 553.6 2388.07 47.48 521.78 2388.1 8.4428 393 38.81 23.2661
13439 191 642.53 1586.51 1394.3 554.03 2388.1 47.29 521.27 2388.05 8.4014 392 38.84 23.2953
13440 190 642.65 1588.43 1406.22 553.33 2388.07 47.48 521.56 2388.1 8.4291 394 38.86 23.3536
13441 189 642.3 1587.63 1408.46 554.08 2388.11 47.58 521.47 2388.04 8.4185 392 38.9 23.3887
13442 188 642.89 1588.11 1412.51 554.08 2388.06 47.33 521.98 2388.07 8.4532 392 38.88 23.3126
13443 187 642.23 1590.82 1405.1 553.49 2388.09 47.46 521.78 2388.07 8.4493 393 38.92 23.3478
13444 186 642.69 1589.59 1405.64 553.86 2388.07 47.5 521.87 2388.03 8.4653 393 38.99 23.4064
13445 185 642.85 1579.07 1406.61 554.0 2388.08 47.36 522.04 2388.09 8.4322 393 38.97 23.2721
13446 184 642.41 1592.39 1400.94 553.45 2388.13 47.37 522.01 2388.09 8.449 393 38.67 23.3774
13447 183 642.5 1587.92 1406.85 553.96 2388.07 47.45 521.77 2388.07 8.3828 392 38.73 23.3839
13448 182 642.37 1589.08 1407.9 553.72 2388.11 47.42 521.66 2388.06 8.423 394 38.87 23.4141
13449 181 642.78 1584.94 1402.62 554.23 2388.03 47.39 521.66 2388.06 8.4429 392 39.04 23.355
13450 180 642.17 1585.56 1407.79 553.14 2388.05 47.52 521.25 2388.04 8.4374 394 38.94 23.4006
13451 179 642.84 1588.89 1412.39 554.15 2388.07 47.35 522.02 2388.07 8.43 393 38.92 23.2132
13452 178 642.6 1595.95 1405.17 553.26 2388.06 47.67 521.37 2388.06 8.4371 393 38.96 23.4632
13453 177 642.89 1580.48 1401.22 554.17 2388.05 47.58 521.73 2388.05 8.4449 394 38.57 23.3679
13454 176 642.25 1593.69 1405.38 553.57 2388.13 47.39 521.17 2388.12 8.4038 392 39.02 23.2638
13455 175 642.55 1592.87 1406.39 554.01 2388.04 47.51 521.61 2388.05 8.3962 392 38.66 23.3238
13456 174 642.54 1590.99 1410.77 553.66 2388.06 47.25 521.08 2388.1 8.4204 393 39.1 23.3636
13457 173 642.29 1590.88 1408.65 553.28 2388.1 47.52 521.71 2388.02 8.4238 392 38.79 23.2818
13458 172 642.32 1582.9 1406.73 554.34 2388.08 47.5 521.78 2388.07 8.4203 392 38.86 23.3234
13459 171 642.37 1588.42 1412.37 553.67 2388.06 47.46 521.38 2388.05 8.4095 392 39.03 23.478
13460 170 643.04 1590.67 1409.13 554.19 2388.04 47.52 521.41 2387.99 8.4082 392 38.78 23.3078
13461 169 642.57 1590.42 1406.73 553.92 2388.05 47.51 521.68 2388.08 8.4279 392 38.94 23.2541
13462 168 642.05 1591.26 1409.66 553.26 2388.08 47.46 522.11 2388.0 8.444 392 38.79 23.3055
13463 167 642.32 1585.66 1401.7 553.08 2388.07 47.43 522.04 2388.06 8.4166 392 38.83 23.3571
13464 166 642.94 1584.94 1402.85 554.4 2388.06 47.44 522.08 2388.03 8.4361 393 38.98 23.4372
13465 165 643.03 1593.34 1404.31 553.47 2388.1 47.54 521.26 2388.1 8.4445 392 38.8 23.4838
13466 164 642.45 1586.72 1403.0 553.53 2388.07 47.51 521.44 2388.07 8.4582 394 39.06 23.2859
13467 163 642.54 1594.74 1407.48 552.88 2388.09 47.25 521.5 2388.06 8.4391 393 38.9 23.2895
13468 162 642.4 1584.05 1405.49 553.89 2388.06 47.52 521.63 2388.1 8.4304 392 38.92 23.3258
13469 161 642.74 1589.65 1400.73 553.58 2388.05 47.38 522.01 2388.11 8.46 393 38.85 23.3435
13470 160 642.85 1588.98 1400.3 553.51 2388.07 47.54 521.75 2388.03 8.4105 395 38.95 23.4258
13471 159 642.1 1586.49 1406.52 553.91 2388.08 47.53 521.05 2388.08 8.4325 393 38.75 23.3531
