id RUL SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
15343 25 643.37 1599.18 1420.64 551.99 2388.24 48.04 520.47 2388.21 8.5151 394 38.49 23.1081
15344 24 643.64 1597.71 1419.68 551.71 2388.18 47.9 519.94 2388.24 8.4706 394 38.44 23.0489
15345 23 643.04 1600.11 1424.33 552.65 2388.25 48.07 519.63 2388.21 8.5259 396 38.7 23.0705
15346 22 643.14 1604.62 1423.94 551.37 2388.24 47.86 520.08 2388.2 8.512 396 38.37 23.0974
15347 21 643.24 1600.68 1421.56 551.73 2388.24 48.14 519.66 2388.28 8.5073 396 38.61 23.1232
15348 20 643.81 1597.63 1416.46 552.48 2388.24 47.88 520.03 2388.22 8.4858 395 38.49 23.0805
15349 19 642.86 1593.94 1420.41 551.57 2388.22 48.08 520.22 2388.24 8.5021 396 38.55 23.1136
15350 18 643.66 1595.93 1430.34 551.3 2388.25 47.95 519.86 2388.29 8.4932 395 38.56 23.2554
15351 17 643.3 1595.24 1421.35 552.59 2388.28 48.01 520.15 2388.22 8.5062 395 38.57 23.1319
15352 16 643.7 1599.47 1423.71 551.54 2388.24 47.94 520.05 2388.24 8.4769 395 38.55 23.1784
15353 15 643.72 1602.47 1421.4 551.68 2388.22 48.13 520.08 2388.25 8.5198 397 38.51 23.0643
15354 14 643.98 1596.85 1420.14 552.03 2388.23 47.93 520.1 2388.26 8.5175 393 38.47 23.126
15355 13 643.51 1601.93 1420.9 551.26 2388.27 48.06 520.43 2388.3 8.4916 395 38.39 23.0897
15356 12 643.48 1599.38 1422.14 551.43 2388.26 48.21 520.15 2388.26 8.5011 398 38.59 23.0831
15357 11 643.42 1601.28 1429.56 550.81 2388.23 48.04 520.04 2388.28 8.535 397 38.55 23.0614
15358 10 643.93 1601.24 1424.86 551.74 2388.29 48.09 520.0 2388.21 8.465 395 38.55 23.1532
15359 9 643.42 1597.56 1428.07 551.9 2388.26 48.21 519.6 2388.25 8.5041 395 38.56 23.105
15360 8 643.58 1603.94 1427.6 551.9 2388.24 48.21 519.99 2388.26 8.512 397 38.3 23.0205
15361 7 643.92 1603.83 1428.37 551.83 2388.3 48.02 519.95 2388.21 8.4963 396 38.56 23.0698
15362 6 643.86 1599.62 1430.9 551.24 2388.23 48.33 519.82 2388.23 8.5066 397 38.39 23.1399
15363 5 643.52 1605.57 1422.82 551.26 2388.29 48.12 520.01 2388.32 8.4898 395 38.37 23.1358
15364 4 643.98 1600.8 1429.55 551.36 2388.28 48.2 519.38 2388.27 8.5321 396 38.53 23.0828
15365 3 643.26 1599.16 1424.96 550.83 2388.25 48.1 519.99 2388.29 8.5279 397 38.29 23.1123
15366 2 643.64 1606.72 1432.06 550.9 2388.28 48.07 519.44 2388.24 8.5155 396 38.52 23.1379
15367 1 643.73 1603.22 1431.35 551.47 2388.23 48.19 520.08 2388.27 8.5202 395 38.53 23.0349
15368 0 643.67 1598.61 1432.07 550.94 2388.27 48.24 519.41 2388.28 8.5253 396 38.5 23.0671
15369 153 642.62 1591.75 1411.32 553.71 2388.07 47.55 521.45 2388.1 8.4655 392 38.92 23.2762
15370 152 642.46 1591.88 1406.97 553.44 2388.13 47.3 521.67 2388.1 8.4789 392 38.88 23.2764
15371 151 641.78 1585.31 1400.54 553.67 2388.12 47.39 521.46 2388.09 8.435 394 38.82 23.2387
15372 150 642.71 1592.71 1410.04 553.22 2388.13 47.38 521.28 2388.14 8.4365 393 38.79 23.4034
15373 149 642.09 1587.59 1405.8 553.73 2388.1 47.56 521.67 2388.11 8.4685 391 38.8 23.3085
15374 148 642.85 1586.86 1405.66 553.39 2388.11 47.5 521.45 2388.12 8.4695 392 38.83 23.2958
15375 147 642.26 1583.78 1417.79 553.33 2388.06 47.54 522.18 2388.11 8.4786 393 38.85 23.3976
15376 146 642.4 1587.29 1405.13 553.6 2388.11 47.56 522.0 2388.1 8.4239 393 38.93 23.3802
15377 145 642.72 1589.08 1407.47 554.43 2388.07 47.53 521.41 2388.1 8.4484 392 39.04 23.3733
15378 144 642.83 1584.97 1407.97 553.87 2388.06 47.32 520.77 2388.1 8.4271 392 38.77 23.355
15379 143 643.13 1582.29 1407.13 553.11 2388.07 47.36 521.24 2388.05 8.4378 392 38.77 23.2824
15380 142 642.3 1591.82 1406.0 553.9 2388.09 47.34 522.05 2388.09 8.429 391 38.89 23.1751
15381 141 642.12 1588.45 1402.71 554.04 2388.13 47.48 521.35 2388.12 8.4269 393 38.93 23.1822
15382 140 642.69 1590.52 1406.71 553.95 2388.17 47.58 521.86 2388.1 8.4128 391 38.96 23.3022
15383 139 642.65 1587.02 1404.48 553.34 2388.09 47.54 521.54 2388.1 8.4149 392 38.66 23.4028
15384 138 642.6 1583.71 1400.29 553.12 2388.14 47.5 522.24 2388.07 8.413 394 38.98 23.4181
15385 137 642.83 1586.01 1406.36 553.7 2388.1 47.46 521.05 2388.11 8.4723 391 38.78 23.3913
15386 136 642.29 1585.14 1402.4 553.36 2388.13 47.65 521.34 2388.13 8.4454 392 39.08 23.3572
15387 135 642.3 1583.71 1404.29 553.73 2388.05 47.6 522.04 2388.08 8.4475 392 38.75 23.2646
15388 134 642.78 1586.51 1406.3 553.37 2388.15 47.48 521.77 2388.09 8.4324 393 38.81 23.3789
15389 133 642.48 1586.09 1409.51 553.29 2388.07 47.44 522.01 2388.07 8.441 392 38.88 23.3958
15390 132 642.65 1589.23 1401.52 553.65 2388.07 47.53 521.79 2388.05 8.4108 393 38.74 23.2414
15391 131 642.91 1594.68 1405.51 553.13 2388.11 47.66 521.29 2388.1 8.4833 394 38.73 23.3472
15392 130 642.78 1589.04 1401.67 553.64 2388.14 47.48 521.92 2388.13 8.423 394 38.89 23.2798
15393 129 642.53 1588.28 1409.97 553.94 2388.1 47.46 521.83 2388.16 8.4108 393 38.81 23.309
15394 128 642.75 1590.76 1408.38 553.24 2388.09 47.25 521.39 2388.13 8.4172 392 38.62 23.2673
15395 127 642.43 1581.6 1403.69 553.03 2388.09 47.58 521.32 2388.11 8.4347 393 38.93 23.3573
15396 126 642.81 1591.61 1411.83 553.3 2388.08 47.58 521.14 2388.12 8.4303 393 38.73 23.3459
15397 125 642.53 1591.34 1406.42 553.21 2388.13 47.84 521.6 2388.11 8.4392 393 38.84 23.3505
15398 124 642.64 1590.8 1408.42 553.13 2388.11 47.47 521.88 2388.14 8.4126 393 38.83 23.329
15399 123 642.86 1584.4 1410.95 554.48 2388.13 47.48 521.42 2388.12 8.4283 392 38.8 23.3948
15400 122 642.58 1590.54 1409.97 553.79 2388.12 47.47 521.48 2388.07 8.4217 393 38.82 23.3847
15401 121 643.09 1592.54 1413.26 553.28 2388.1 47.48 521.15 2388.15 8.441 393 38.51 23.2458
15402 120 642.57 1586.78 1412.17 553.07 2388.11 47.57 522.17 2388.11 8.4323 393 38.62 23.2752
15403 119 643.15 1583.88 1411.6 553.37 2388.1 47.45 521.05 2388.16 8.3685 395 39.04 23.1706
15404 118 642.86 1594.03 1407.96 553.37 2388.11 47.52 521.73 2388.16 8.4388 393 38.79 23.3143
15405 117 642.86 1587.77 1407.27 553.79 2388.1 47.39 521.22 2388.09 8.4148 393 38.83 23.3281
15406 116 642.72 1597.55 1405.38 553.7 2388.17 47.51 521.46 2388.08 8.4451 394 38.79 23.295
15407 115 642.61 1593.84 1404.44 553.46 2388.16 47.61 520.93 2388.14 8.435 392 38.96 23.3754
15408 114 642.44 1591.76 1414.29 554.06 2388.13 47.3 521.17 2388.11 8.4554 393 38.79 23.3284
15409 113 642.88 1587.79 1411.2 553.64 2388.12 47.61 521.45 2388.12 8.4518 392 38.79 23.2787
15410 112 642.37 1591.22 1413.4 553.38 2388.1 47.3 521.49 2388.09 8.4026 393 38.85 23.3589
15411 111 642.08 1589.69 1407.35 553.46 2388.1 47.4 521.4 2388.09 8.424 393 38.95 23.2972
15412 110 642.44 1587.27 1410.17 553.34 2388.1 47.49 521.79 2388.13 8.4046 393 38.91 23.2408
15413 109 642.74 1587.64 1402.95 553.49 2388.11 47.66 521.0 2388.1 8.4377 393 38.84 23.261
15414 108 642.68 1582.92 1409.79 553.86 2388.12 47.49 521.38 2388.1 8.4281 392 38.7 23.3302
15415 107 642.47 1583.7 1409.03 553.14 2388.12 47.47 521.17 2388.13 8.4475 392 38.86 23.3859
15416 106 642.42 1597.41 1410.16 553.18 2388.06 47.57 521.4 2388.1 8.43 394 38.84 23.1625
15417 105 642.48 1580.52 1403.2 553.46 2388.1 47.49 521.0 2388.06 8.4468 393 38.76 23.2819
15418 104 642.82 1589.72 1409.9 553.86 2388.13 47.47 521.17 2388.1 8.471 391 39.05 23.4174
15419 103 642.27 1588.62 1409.17 553.42 2388.16 47.67 521.7 2388.08 8.4048 391 38.87 23.3369
15420 102 642.49 1582.17 1408.6 552.97 2388.16 47.46 521.63 2388.15 8.4623 394 38.81 23.3384
15421 101 642.44 1596.23 1400.69 553.8 2388.15 47.61 521.75 2388.15 8.4371 394 38.93 23.2566
15422 100 642.93 1591.77 1415.77 552.87 2388.1 47.29 521.22 2388.11 8.4356 392 39.0 23.3543
15423 99 642.2 1594.71 1405.16 553.43 2388.11 47.68 521.55 2388.14 8.475 392 38.92 23.2863
15424 98 642.37 1588.1 1405.53 553.31 2388.09 47.47 521.71 2388.11 8.4175 393 38.94 23.2648
15425 97 642.13 1583.93 1408.03 553.4 2388.1 47.5 521.83 2388.11 8.4475 392 38.95 23.3684
15426 96 642.84 1598.44 1410.33 553.64 2388.13 47.53 521.34 2388.15 8.3891 394 38.9 23.2831
15427 95 642.95 1590.79 1414.84 553.34 2388.11 47.55 521.14 2388.11 8.4291 392 38.83 23.4754
15428 94 642.97 1589.3 1411.12 553.26 2388.12 47.57 522.08 2388.11 8.4331 395 38.8 23.1977
15429 93 642.75 1585.58 1407.62 554.26 2388.15 47.58 521.56 2388.11 8.4144 394 38.61 23.0833
15430 92 642.47 1588.19 1404.54 553.36 2388.05 47.41 521.53 2388.08 8.4303 394 38.71 23.2392
15431 91 642.97 1585.94 1411.6 552.87 2388.09 47.45 521.11 2388.1 8.4202 393 38.98 23.268
15432 90 642.98 1586.2 1408.5 553.36 2388.13 47.59 521.48 2388.14 8.4573 392 38.62 23.2905
15433 89 642.57 1588.21 1407.15 553.51 2388.08 47.42 521.53 2388.18 8.4491 393 38.94 23.3022
15434 88 642.62 1587.43 1403.97 552.97 2388.14 47.4 521.79 2388.14 8.4276 393 38.74 23.2277
15435 87 642.73 1583.73 1400.57 552.59 2388.13 47.48 521.25 2388.14 8.4337 394 38.71 23.2643
15436 86 643.13 1592.02 1409.43 553.16 2388.12 47.54 520.89 2388.18 8.4225 394 38.86 23.3131
15437 85 642.85 1592.74 1415.08 553.67 2388.12 47.66 520.94 2388.15 8.4488 393 38.71 23.3626
15438 84 642.72 1589.98 1404.1 552.87 2388.13 47.51 520.97 2388.09 8.4139 393 38.61 23.3068
15439 83 642.39 1587.44 1410.37 553.86 2388.13 47.47 521.82 2388.1 8.4402 394 38.88 23.3426
15440 82 642.67 1593.31 1407.45 553.73 2388.13 47.51 520.63 2388.14 8.4475 395 38.85 23.1779
15441 81 642.68 1591.07 1406.97 553.35 2388.07 47.39 522.19 2388.11 8.4263 393 38.59 23.2978
15442 80 642.39 1588.72 1406.81 552.85 2388.15 47.56 521.19 2388.11 8.4572 391 38.66 23.3184
15443 79 642.6 1585.52 1408.78 552.81 2388.16 47.66 521.09 2388.12 8.4308 394 38.88 23.2415
15444 78 642.63 1590.84 1408.48 553.0 2388.12 47.56 521.92 2388.12 8.4614 394 38.64 23.2522
15445 77 642.29 1595.03 1410.47 553.14 2388.14 47.5 521.4 2388.14 8.4462 394 39.01 23.2614
15446 76 643.19 1597.73 1410.18 553.35 2388.1 47.62 521.33 2388.12 8.4136 395 38.82 23.2295
15447 75 642.43 1594.06 1413.98 553.05 2388.15 47.57 521.16 2388.15 8.4623 394 38.8 23.33
15448 74 643.81 1583.38 1408.73 552.61 2388.14 47.66 521.35 2388.17 8.4462 392 38.91 23.1968
15449 73 642.81 1585.68 1410.62 553.67 2388.08 47.6 521.36 2388.18 8.4422 392 38.91 23.2506
15450 72 642.3 1590.81 1408.56 552.84 2388.15 47.55 521.53 2388.14 8.4049 392 38.72 23.2538
15451 71 643.13 1577.92 1413.41 553.68 2388.14 47.55 521.64 2388.14 8.451 393 38.92 23.2085
15452 70 642.88 1589.73 1411.57 552.82 2388.17 47.42 521.48 2388.11 8.4467 393 38.71 23.2559
15453 69 642.85 1582.0 1414.03 552.85 2388.13 47.48 521.3 2388.09 8.434 393 38.83 23.3199
15454 68 643.33 1592.79 1414.83 552.99 2388.15 47.26 521.28 2388.16 8.4295 394 38.89 23.2344
15455 67 642.52 1591.29 1410.93 553.65 2388.16 47.49 521.34 2388.13 8.4526 395 38.82 23.2805
15456 66 643.05 1586.76 1411.6 552.88 2388.14 47.56 521.89 2388.15 8.455 393 38.87 23.1114
15457 65 642.23 1595.81 1416.13 553.01 2388.17 47.55 521.37 2388.11 8.4701 395 38.72 23.2725
15458 64 642.68 1596.51 1411.4 553.13 2388.11 47.52 521.87 2388.06 8.4489 393 38.85 23.2674
15459 63 642.79 1591.8 1410.94 552.69 2388.19 47.43 521.39 2388.19 8.4421 393 38.69 23.2535
15460 62 642.93 1590.2 1410.71 553.31 2388.15 47.59 521.24 2388.17 8.4194 392 38.78 23.3732
15461 61 642.94 1591.57 1416.97 552.65 2388.13 47.66 521.84 2388.11 8.4608 394 38.64 23.2091
15462 60 642.91 1596.19 1412.86 553.63 2388.16 47.7 520.57 2388.15 8.466 395 38.87 23.2291
15463 59 643.66 1596.08 1413.47 553.26 2388.1 47.76 520.88 2388.17 8.4564 394 38.63 23.2428
15464 58 642.85 1588.31 1410.49 553.14 2388.14 47.64 521.43 2388.13 8.4781 395 38.46 23.3453
15465 57 643.2 1591.43 1415.41 553.11 2388.16 47.65 520.78 2388.12 8.4438 393 38.86 23.3717
15466 56 643.21 1591.89 1410.02 552.55 2388.12 47.86 520.78 2388.13 8.4574 394 38.74 23.3392
15467 55 642.69 1593.86 1419.78 552.27 2388.1 47.92 521.42 2388.16 8.4468 392 38.75 23.1453
15468 54 642.58 1591.63 1408.58 553.27 2388.15 48.0 521.16 2388.15 8.4518 392 38.59 23.2791
15469 53 643.13 1588.67 1418.41 553.54 2388.14 47.55 520.99 2388.13 8.4546 394 38.67 23.1787
15470 52 642.87 1589.1 1407.1 552.9 2388.13 47.56 520.89 2388.12 8.4667 394 38.81 23.3418
15471 51 642.8 1593.24 1418.63 552.53 2388.16 47.63 521.58 2388.13 8.4544 393 38.75 23.3725
15472 50 642.61 1593.13 1412.38 553.06 2388.18 47.43 521.38 2388.12 8.4264 392 38.59 23.2386
15473 49 642.89 1598.96 1410.11 552.9 2388.15 47.57 520.79 2388.15 8.4865 394 38.48 23.2111
15474 48 642.87 1594.48 1413.62 552.58 2388.16 47.52 520.94 2388.14 8.4716 393 38.67 23.3073
15475 47 642.78 1596.86 1416.49 552.73 2388.13 47.65 521.74 2388.14 8.4984 395 38.69 23.2329
15476 46 642.97 1584.63 1413.1 553.14 2388.15 47.72 521.09 2388.1 8.4792 392 38.78 23.2998
15477 45 642.78 1590.58 1414.81 551.93 2388.21 47.68 521.34 2388.14 8.4544 394 38.61 23.1994
15478 44 643.02 1592.21 1410.16 552.59 2388.16 47.58 520.94 2388.08 8.4558 394 38.76 23.2266
15479 43 642.9 1598.66 1413.97 552.21 2388.14 47.63 520.96 2388.15 8.4689 395 38.72 23.2498
15480 42 643.05 1592.8 1409.7 552.73 2388.18 47.69 521.27 2388.1 8.4473 394 38.92 23.2031
15481 41 643.13 1595.98 1420.67 552.87 2388.24 47.93 520.65 2388.19 8.4711 395 38.74 23.2162
15482 40 643.29 1587.44 1411.73 553.81 2388.15 47.73 520.74 2388.13 8.4742 393 38.55 23.3422
15483 39 642.53 1593.62 1418.29 553.38 2388.12 47.64 520.43 2388.14 8.4364 394 38.64 23.2204
15484 38 642.97 1587.52 1411.88 552.13 2388.19 47.67 521.05 2388.15 8.487 394 38.54 23.2477
15485 37 643.32 1590.98 1420.44 553.16 2388.18 47.64 519.82 2388.17 8.4641 393 38.59 23.1911
15486 36 643.37 1601.89 1410.66 552.01 2388.15 47.88 520.94 2388.12 8.4651 395 38.82 23.1519
15487 35 643.05 1592.65 1420.46 553.13 2388.14 47.71 521.21 2388.16 8.4747 394 38.81 23.2016
15488 34 643.01 1595.5 1409.15 552.21 2388.22 47.75 521.34 2388.13 8.4541 394 38.66 23.1672
15489 33 643.01 1588.1 1419.72 552.49 2388.17 47.93 520.6 2388.13 8.4468 393 38.73 23.1984
15490 32 642.9 1594.92 1412.66 552.75 2388.19 47.67 520.28 2388.21 8.4789 393 38.7 23.172
15491 31 643.04 1589.03 1416.1 553.6 2388.18 47.74 520.75 2388.16 8.4533 393 38.56 23.2158
15492 30 643.03 1590.52 1416.74 552.41 2388.19 47.89 520.69 2388.19 8.4787 393 38.77 23.1952
15493 29 643.06 1599.57 1418.51 552.11 2388.23 47.81 520.37 2388.2 8.4794 393 38.54 23.2455
15494 28 642.93 1593.37 1417.47 552.5 2388.18 47.87 520.86 2388.18 8.4454 394 38.8 23.166
15495 27 643.48 1592.36 1424.27 552.78 2388.18 47.79 520.35 2388.22 8.4995 395 38.9 23.2057
15496 26 643.2 1599.17 1421.89 552.47 2388.14 47.77 520.38 2388.19 8.4873 394 38.53 23.1953
15497 25 643.55 1590.15 1417.15 552.49 2388.16 47.87 520.03 2388.16 8.5181 396 38.85 23.1989
15498 24 643.02 1595.82 1422.54 552.46 2388.18 47.84 520.43 2388.13 8.4626 396 38.83 23.1767
15499 23 643.06 1596.61 1412.71 552.04 2388.16 47.86 520.99 2388.2 8.4882 395 38.74 23.3388
15500 22 643.38 1602.24 1420.27 552.66 2388.19 48.0 520.19 2388.22 8.487 395 38.52 23.1739
15501 21 643.06 1590.19 1418.03 551.9 2388.17 47.65 520.73 2388.14 8.5025 396 38.42 23.147
15502 20 643.66 1595.34 1417.9 552.93 2388.19 47.92 520.61 2388.14 8.4781 394 38.77 23.1558
15503 19 643.37 1592.53 1419.16 552.18 2388.18 47.93 520.48 2388.21 8.5044 396 38.64 23.1469
15504 18 643.98 1591.07 1409.57 552.29 2388.21 48.0 520.1 2388.23 8.4964 396 38.7 23.1985
15505 17 642.93 1606.2 1417.29 551.79 2388.21 47.97 520.51 2388.24 8.4975 395 38.56 23.1274
15506 16 643.14 1608.28 1419.0 552.45 2388.17 47.83 520.49 2388.2 8.5129 396 38.52 23.1556
15507 15 643.41 1601.91 1419.03 551.99 2388.21 47.95 520.67 2388.19 8.4958 394 38.5 23.0929
15508 14 643.24 1596.97 1423.24 551.9 2388.22 47.97 520.29 2388.18 8.5246 395 38.54 23.0823
15509 13 643.09 1602.25 1416.6 551.73 2388.21 47.86 520.26 2388.17 8.4908 396 38.66 23.0397
15510 12 643.02 1593.8 1426.77 551.85 2388.22 47.91 520.27 2388.21 8.4793 395 38.64 23.1973
15511 11 643.27 1606.55 1421.85 552.02 2388.21 47.91 520.08 2388.21 8.4697 394 38.61 23.099
15512 10 643.87 1599.52 1423.96 551.49 2388.23 47.97 519.93 2388.26 8.465 396 38.71 23.0314
15513 9 643.03 1599.24 1426.0 551.31 2388.22 48.07 520.21 2388.25 8.5291 395 38.66 23.0945
15514 8 643.12 1606.96 1423.84 552.0 2388.2 48.02 519.85 2388.23 8.5117 396 38.5 23.1474
15515 7 642.92 1598.62 1419.2 551.88 2388.19 48.17 519.76 2388.11 8.527 396 38.41 23.1524
15516 6 643.52 1590.78 1426.85 552.29 2388.14 48.1 519.73 2388.24 8.5134 395 38.4 23.0164
15517 5 643.52 1602.14 1428.06 551.19 2388.21 48.03 519.29 2388.2 8.5141 396 38.26 22.9364
15518 4 643.87 1599.88 1430.02 551.01 2388.24 48.29 519.64 2388.25 8.5131 397 38.45 23.0717
15519 3 643.35 1603.88 1425.5 552.22 2388.24 48.12 520.54 2388.28 8.517 395 38.44 23.0762
15520 2 643.79 1606.27 1427.02 552.07 2388.21 48.14 519.71 2388.27 8.5169 395 38.64 23.107
15521 1 643.81 1607.37 1426.15 550.82 2388.3 48.26 519.19 2388.2 8.53 395 38.46 23.1067
15522 0 643.49 1601.95 1423.58 551.86 2388.27 48.08 519.38 2388.24 8.5105 399 38.29 23.0154
16138 239 642.04 1589.91 1406.63 553.78 2388.1 47.53 522.09 2388.04 8.4455 391 38.87 23.3365
16139 238 642.65 1586.25 1407.88 553.7 2388.09 47.39 522.07 2388.07 8.4573 392 38.91 23.3452
16140 237 642.55 1586.42 1396.4 553.28 2388.11 47.39 521.07 2388.06 8.4522 394 39.04 23.361
16141 236 642.41 1594.89 1404.86 554.25 2388.04 47.59 521.68 2388.04 8.4403 392 38.77 23.4206
16142 235 643.41 1590.49 1409.58 553.5 2388.04 47.24 521.47 2388.12 8.3971 392 39.04 23.3311
16143 234 642.75 1589.51 1414.62 553.59 2388.05 47.37 521.38 2388.04 8.4121 391 38.93 23.4274
16144 233 642.5 1587.88 1402.18 554.22 2388.0 47.72 521.64 2388.05 8.4458 391 38.89 23.3179
16145 232 642.34 1592.6 1402.26 554.0 2388.07 47.13 522.2 2388.07 8.3977 392 38.85 23.407
16146 231 642.76 1582.13 1391.57 554.0 2388.03 47.42 521.43 2388.07 8.4121 391 39.09 23.3476
16147 230 641.98 1593.4 1408.72 553.78 2388.11 47.45 521.83 2388.04 8.4532 394 38.82 23.3865
16148 229 642.51 1584.68 1393.79 554.1 2388.03 47.53 521.88 2388.07 8.4358 391 38.77 23.3335
16149 228 642.85 1587.31 1407.41 553.25 2388.1 47.48 522.0 2388.07 8.4221 393 39.05 23.3104
16150 227 642.53 1584.34 1402.22 554.34 2388.08 47.4 522.19 2388.09 8.409 393 38.92 23.2522
16151 226 641.7 1586.25 1400.29 553.66 2388.07 47.5 521.86 2388.07 8.4354 392 38.96 23.3628
16152 225 642.6 1585.05 1399.43 554.3 2388.09 47.5 521.82 2388.04 8.3921 393 38.8 23.4396
16153 224 642.65 1586.89 1407.62 553.43 2388.02 47.29 521.6 2388.08 8.4132 392 39.03 23.3926
16154 223 642.42 1588.44 1404.33 553.53 2388.1 47.39 521.35 2388.06 8.4988 392 38.96 23.3602
16155 222 642.92 1585.91 1402.04 553.51 2388.08 47.4 521.8 2388.1 8.4253 392 38.82 23.3846
16156 221 642.28 1586.1 1406.05 553.97 2388.1 47.46 521.92 2388.08 8.4189 393 38.97 23.2634
16157 220 642.61 1589.05 1398.34 553.34 2388.02 47.47 522.07 2388.1 8.4218 393 38.82 23.3809
16158 219 642.77 1589.51 1409.38 554.03 2388.08 47.45 521.91 2388.04 8.4205 392 38.89 23.4212
16159 218 642.39 1584.29 1406.28 554.45 2388.07 47.61 521.78 2388.06 8.4076 393 39.02 23.2729
16160 217 642.99 1582.68 1402.37 554.55 2388.09 47.38 522.2 2388.06 8.422 394 38.92 23.3634
16161 216 642.07 1591.26 1401.57 554.17 2388.04 47.44 521.74 2388.1 8.4501 392 38.91 23.4123
16162 215 642.61 1593.16 1404.99 553.27 2388.11 47.36 521.9 2388.04 8.4123 393 38.85 23.2724
16163 214 642.16 1590.84 1405.96 554.26 2388.0 47.47 521.8 2388.07 8.3907 392 38.76 23.2123
16164 213 642.5 1578.34 1408.77 553.67 2388.05 47.35 521.99 2388.01 8.4337 392 38.82 23.3601
16165 212 642.53 1583.87 1406.71 553.95 2388.09 47.41 521.77 2388.04 8.4335 394 38.9 23.267
16166 211 642.41 1594.42 1407.73 553.51 2388.07 47.46 521.72 2388.1 8.3885 394 38.81 23.3384
16167 210 642.74 1585.0 1410.4 553.6 2388.0 47.5 521.43 2388.06 8.4125 391 39.0 23.3942
16168 209 642.51 1585.28 1401.84 553.11 2388.08 47.37 522.03 2388.1 8.3758 393 38.84 23.2756
16169 208 642.73 1584.27 1403.55 553.38 2388.07 47.35 521.59 2388.07 8.4378 393 38.82 23.264
16170 207 642.42 1588.36 1401.28 554.01 2388.08 47.51 522.1 2388.1 8.4665 393 39.02 23.2309
16171 206 642.51 1597.07 1408.95 553.54 2388.11 47.35 522.16 2388.05 8.4108 392 38.76 23.3034
16172 205 643.02 1588.06 1407.91 553.24 2388.1 47.18 522.11 2388.07 8.4271 392 39.03 23.4179
16173 204 642.21 1584.92 1397.61 553.39 2388.04 47.45 521.28 2388.08 8.4149 393 38.82 23.3288
16174 203 642.26 1582.85 1403.25 553.82 2388.09 47.39 521.44 2388.09 8.4304 392 38.89 23.4186
16175 202 642.2 1588.38 1408.43 554.02 2388.03 47.46 521.77 2388.08 8.387 391 38.77 23.2774
16176 201 642.73 1593.42 1405.7 553.65 2388.07 47.45 521.86 2388.08 8.4145 390 38.87 23.2507
16177 200 642.12 1587.75 1407.5 554.25 2388.09 47.41 521.98 2388.06 8.4251 393 38.89 23.4337
16178 199 642.73 1577.3 1401.96 553.5 2388.07 47.32 522.36 2388.08 8.4485 395 38.9 23.3789
16179 198 642.78 1584.88 1405.84 553.66 2388.01 47.45 521.34 2388.04 8.4382 393 39.07 23.3364
16180 197 642.43 1592.31 1406.97 554.19 2388.02 47.42 522.06 2388.05 8.4336 394 38.76 23.3002
16181 196 642.61 1590.24 1410.33 553.53 2388.07 47.55 521.54 2388.08 8.4293 393 38.92 23.298
16182 195 643.1 1579.46 1399.31 554.3 2388.06 47.47 521.66 2388.08 8.4351 393 38.94 23.2756
16183 194 642.6 1590.02 1402.95 553.33 2388.02 47.28 521.91 2388.12 8.4093 394 38.91 23.2944
16184 193 642.4 1592.83 1403.22 554.12 2388.04 47.49 521.25 2388.15 8.4501 392 38.84 23.3751
16185 192 642.31 1590.33 1401.8 553.64 2388.02 47.4 522.13 2388.06 8.4113 393 38.84 23.2872
16186 191 642.28 1589.87 1404.49 554.24 2388.09 47.47 521.45 2388.07 8.4538 393 38.97 23.4366
16187 190 641.79 1592.12 1403.02 553.69 2388.1 47.31 521.9 2388.04 8.3741 392 39.04 23.3538
16188 189 642.27 1583.78 1406.21 553.16 2388.07 47.31 521.98 2388.01 8.4371 392 38.89 23.4298
16189 188 642.0 1585.92 1402.32 554.22 2388.01 47.45 521.86 2388.08 8.4378 393 38.85 23.1695
16190 187 642.5 1589.31 1411.83 553.9 2388.07 47.49 521.44 2388.09 8.4052 393 38.82 23.3519
16191 186 641.9 1588.73 1402.11 554.27 2388.01 47.57 521.43 2388.05 8.4125 392 39.03 23.4315
16192 185 642.89 1585.97 1412.3 553.31 2388.04 47.4 521.47 2388.08 8.4225 392 38.96 23.2801
16193 184 642.93 1595.61 1399.05 552.53 2388.08 47.36 521.25 2388.09 8.4082 393 38.65 23.3409
16194 183 642.25 1586.86 1396.66 553.3 2388.06 47.38 521.85 2388.1 8.4653 392 38.93 23.3626
16195 182 642.4 1589.1 1406.39 554.02 2388.07 47.27 521.37 2388.07 8.4485 393 39.02 23.4113
16196 181 642.69 1584.89 1401.43 554.02 2388.07 47.33 521.13 2388.05 8.4209 393 38.86 23.3005
16197 180 642.78 1588.14 1403.98 553.7 2388.06 47.54 522.09 2388.06 8.4403 393 38.93 23.2333
16198 179 642.64 1587.0 1396.17 553.64 2388.06 47.38 522.0 2388.06 8.4328 390 39.02 23.2672
16199 178 642.35 1592.62 1408.23 553.72 2388.15 47.44 521.65 2388.05 8.4437 393 38.69 23.2802
16200 177 642.86 1594.11 1406.45 553.93 2388.05 47.56 521.85 2388.05 8.4002 393 38.83 23.2422
16201 176 642.78 1590.52 1406.75 553.77 2388.08 47.49 521.86 2388.07 8.4441 394 38.97 23.2478
